tax_id,city,zip,beds,baths,sqft,year_built,property_type,sale_date,sale_price,lat,lng,sale_day,sale_month,sale_year
601844,Silverthorne,80498,2,1,1008,1974,Condominium,2019-09-24,365000,39.61804739999999,-106.097404,24,9,2019
601394,Silverthorne,80498,4,2,1425,1979,Sfr,2019-11-15,645000,39.61828209999999,-106.0832367,15,11,2019
600446,Silverthorne,80498,2,2,1552,1973,Sfr,2019-08-09,420000,39.6186037,-106.0847079,9,8,2019
601334,Silverthorne,80498,2,2,1030,1979,Condominium,2019-01-31,398000,39.61841889999999,-106.076918,31,1,2019
601204,Silverthorne,80498,2,2,912,1979,Condominium,2019-09-17,330000,39.6191912,-106.08872340000002,17,9,2019
600587,Silverthorne,80498,1,1,637,1973,Condominium,2019-02-14,290000,39.6184222,-106.0899885,14,2,2019
601005,Silverthorne,80498,2,2,1008,1978,Condominium,2019-08-19,425000,39.61812800000001,-106.0946582,19,8,2019
600853,Silverthorne,80498,1,1,569,1978,Condominium,2019-04-26,249500,39.6178544,-106.095183,26,4,2019
600593,Silverthorne,80498,2,2,917,1973,Condominium,2019-06-21,365000,39.617693,-106.078697,21,6,2019
600723,Silverthorne,80498,2,2,1120,1977,Condominium,2019-05-22,382000,39.6189501,-106.0770079,22,5,2019
600465,Silverthorne,80498,3,3,1877,1972,Townhouse,2019-01-31,632000,39.6172144,-106.0798616,31,1,2019
601167,Silverthorne,80498,2,2,758,1979,Condominium,2019-05-16,340000,39.6178933,-106.09705859999998,16,5,2019
600747,Silverthorne,80498,2,2,1120,1977,Condominium,2019-10-16,385000,39.6175929,-106.0815692,16,10,2019
600581,Silverthorne,80498,2,2,877,1976,Condominium,2019-08-21,349000,39.6195954,-106.0890098,21,8,2019
601270,Silverthorne,80498,1,1,569,1979,Condominium,2019-10-14,267000,39.618301,-106.0968306,14,10,2019
601268,Silverthorne,80498,2,2,758,1979,Condominium,2019-08-05,335000,39.618301,-106.0968306,5,8,2019
601218,Silverthorne,80498,3,3,1329,1979,Condominium,2019-12-27,399000,39.618416,-106.0899982,27,12,2019
601434,Silverthorne,80498,2,2,797,1979,Condominium,2019-11-07,350000,39.6186854,-106.10511809999998,7,11,2019
601351,Silverthorne,80498,2,2,1178,1980,Townhouse,2019-04-25,430000,39.6198064,-106.08841409999998,25,4,2019
601190,Silverthorne,80498,1,2,817,1979,Condominium,2019-10-11,302000,39.6178933,-106.09705859999998,11,10,2019
600995,Silverthorne,80498,1,1,569,1978,Condominium,2019-12-09,245000,39.61812800000001,-106.0946582,9,12,2019
600702,Silverthorne,80498,2,1,770,1973,Condominium,2019-11-15,335000,39.61917370000001,-106.0887513,15,11,2019
601255,Silverthorne,80498,2,2,758,1979,Condominium,2019-05-29,340000,39.618301,-106.0968306,29,5,2019
601182,Silverthorne,80498,1,1,569,1979,Condominium,2019-04-30,247500,39.6178933,-106.09705859999998,30,4,2019
601213,Silverthorne,80498,2,2,958,1979,Condominium,2019-06-06,357500,39.6191902,-106.0887251,6,6,2019
601295,Silverthorne,80498,1,1,569,1979,Condominium,2019-02-15,252000,39.61869859999999,-106.0965276,15,2,2019
601290,Silverthorne,80498,1,1,569,1979,Condominium,2019-05-20,250000,39.61869859999999,-106.0965276,20,5,2019
601256,Silverthorne,80498,2,2,758,1979,Condominium,2019-05-30,318000,39.618301,-106.0968306,30,5,2019
601148,Silverthorne,80498,1,1,817,1974,Condominium,2019-08-08,329000,39.6185921,-106.0978909,8,8,2019
601110,Silverthorne,80498,2,2,910,1978,Condominium,2019-10-04,250000,39.61919320000001,-106.0887203,4,10,2019
600489,Silverthorne,80498,2,2,952,1977,Condominium,2019-12-03,372500,39.6190559,-106.08230790000002,3,12,2019
600863,Silverthorne,80498,2,2,1008,1978,Condominium,2019-03-15,374700,39.6178544,-106.095183,15,3,2019
600867,Silverthorne,80498,2,2,1008,1978,Condominium,2019-03-26,393750,39.6178544,-106.095183,26,3,2019
600572,Silverthorne,80498,3,3,1283,1976,Condominium,2019-12-26,436000,39.61919620000001,-106.0887154,26,12,2019
601330,Silverthorne,80498,2,2,1030,1979,Condominium,2019-09-23,389000,39.6178151,-106.0811679,23,9,2019
600532,Silverthorne,80498,1,1,782,1972,Condominium,2019-11-01,335000,39.6178033,-106.0754395,1,11,2019
600997,Silverthorne,80498,2,2,758,1978,Condominium,2019-05-07,338000,39.61812800000001,-106.0946582,7,5,2019
601186,Silverthorne,80498,2,2,1008,1979,Condominium,2019-11-15,365000,39.6178933,-106.09705859999998,15,11,2019
600542,Silverthorne,80498,2,2,965,1972,Condominium,2019-04-19,385000,39.6181298,-106.0805908,19,4,2019
600500,Silverthorne,80498,1,1,465,1972,Condominium,2019-11-15,225000,39.61723569999999,-106.0791226,15,11,2019
601195,Silverthorne,80498,2,2,1008,1978,Condominium,2019-08-28,385000,39.61812800000001,-106.0946582,28,8,2019
601397,Silverthorne,80498,3,2,1655,1979,Sfr,2019-11-20,520000,39.61799660000001,-106.0870503,20,11,2019
601241,Silverthorne,80498,3,3,1690,1979,Townhouse,2019-12-30,347000,39.620011,-106.088918,30,12,2019
600447,Silverthorne,80498,3,3,2045,1972,Townhouse,2019-09-20,570000,39.6174633,-106.0805574,20,9,2019
601346,Silverthorne,80498,2,2,1178,1980,Townhouse,2019-10-23,400000,39.62009000000001,-106.088116,23,10,2019
601285,Silverthorne,80498,2,2,758,1979,Condominium,2019-05-24,359000,39.61869859999999,-106.0965276,24,5,2019
601176,Silverthorne,80498,2,2,758,1979,Condominium,2019-03-26,347500,39.6178933,-106.09705859999998,26,3,2019
600044,Silverthorne,80498,3,2,2624,1972,Sfr,2019-10-23,300000,39.6187904,-106.0875624,23,10,2019
600210,Silverthorne,80498,1,1,817,1974,Condominium,2019-05-24,323500,39.6185921,-106.0978909,24,5,2019
500618,Breckenridge,80424,2,2,1338,1985,Condominium,2019-05-22,730000,39.4722453,-106.0437191,22,5,2019
500434,Breckenridge,80424,3,3,1469,1972,Condominium,2019-06-03,843000,39.47191770000001,-106.0455113,3,6,2019
600436,Silverthorne,80498,2,1,758,1975,Condominium,2019-05-10,315000,39.6182269,-106.0970426,10,5,2019
600374,Silverthorne,80498,1,1,438,1974,Condominium,2019-12-20,241000,39.6179126,-106.092393,20,12,2019
600256,Silverthorne,80498,2,1,770,1974,Condominium,2019-05-16,365000,39.618407,-106.0900157,16,5,2019
600393,Silverthorne,80498,2,1,552,1972,Condominium,2019-05-17,282000,39.6179244,-106.0923979,17,5,2019
600046,Silverthorne,80498,2,2,758,1974,Condominium,2019-06-27,340000,39.61804739999999,-106.097404,27,6,2019
500708,Breckenridge,80424,3,3,2170,1984,Townhouse,2019-01-03,985000,39.471442,-106.0452104,3,1,2019
600401,Silverthorne,80498,1,1,772,1972,Condominium,2019-05-28,320000,39.6179759,-106.075899,28,5,2019
600111,Silverthorne,80498,2,2,917,1973,Condominium,2019-10-31,345000,39.6173957,-106.0788669,31,10,2019
600023,Silverthorne,80498,2,1,552,1973,Condominium,2019-10-30,250000,39.618475200000006,-106.0778639,30,10,2019
500628,Breckenridge,80424,2,2,1338,1985,Condominium,2019-03-25,662000,39.4722453,-106.0437191,25,3,2019
600330,Silverthorne,80498,1,1,846,1973,Condominium,2019-05-15,365000,39.6184317,-106.0899737,15,5,2019
600269,Silverthorne,80498,1,2,808,1972,Condominium,2019-08-09,322000,39.6178494,-106.0811103,9,8,2019
600428,Silverthorne,80498,2,1,758,1974,Condominium,2019-10-17,306500,39.6185921,-106.0978909,17,10,2019
600409,Silverthorne,80498,2,1,758,1975,Condominium,2019-05-15,340000,39.6182269,-106.0970426,15,5,2019
600400,Silverthorne,80498,2,1,552,1972,Condominium,2019-03-25,299000,39.6191347,-106.0889756,25,3,2019
600350,Silverthorne,80498,2,2,1157,1974,Condominium,2019-04-30,399000,39.6169461,-106.0762801,30,4,2019
600351,Silverthorne,80498,2,2,1097,1974,Condominium,2019-10-21,442500,39.6169461,-106.0762801,21,10,2019
600143,Silverthorne,80498,3,2,974,1972,Condominium,2019-12-05,392500,39.61796320000001,-106.0759043,5,12,2019
600387,Silverthorne,80498,2,1,552,1972,Condominium,2019-08-15,325000,39.6179243,-106.0923978,15,8,2019
500606,Breckenridge,80424,2,2,1168,1973,Townhouse,2019-09-09,345000,39.5254473,-106.044951,9,9,2019
500568,Breckenridge,80424,3,3,2220,1984,Townhouse,2019-03-29,869000,39.471442,-106.0452104,29,3,2019
500608,Breckenridge,80424,2,2,1064,1972,Condominium,2019-11-07,550000,39.4709326,-106.0431558,7,11,2019
500513,Breckenridge,80424,2,3,1020,1982,Condominium,2019-03-04,650000,39.4670497,-106.04215790000002,4,3,2019
500567,Breckenridge,80424,1,1,573,1973,Condominium,2019-10-03,403000,39.4718238,-106.044501,3,10,2019
500666,Breckenridge,80424,1,1,750,1973,Condominium,2019-05-30,430000,39.4718238,-106.044501,30,5,2019
600063,Silverthorne,80498,2,2,952,1977,Condominium,2019-03-18,380000,39.6190559,-106.08230790000002,18,3,2019
500601,Breckenridge,80424,3,2,1248,1991,Sfr,2019-10-04,705000,39.50396370000001,-106.0581626,4,10,2019
600066,Silverthorne,80498,2,2,952,1977,Condominium,2019-10-11,399000,39.6190559,-106.08230790000002,11,10,2019
500712,Breckenridge,80424,2,2,1595,1970,Sfr,2019-09-10,565000,39.46608970000001,-106.0427007,10,9,2019
500562,Breckenridge,80424,3,3,2010,1982,Sfr,2019-11-21,935000,39.466555,-106.0482362,21,11,2019
500392,Breckenridge,80424,2,1,552,1974,Condominium,2019-12-30,285000,39.4676186,-106.0470371,30,12,2019
500015,Breckenridge,80424,1,1,750,1973,Condominium,2019-10-25,505000,39.4718238,-106.044501,25,10,2019
500394,Breckenridge,80424,2,1,552,1974,Condominium,2019-01-04,290000,39.4676186,-106.0470371,4,1,2019
500197,Breckenridge,80424,3,3,1800,1974,Townhouse,2019-11-18,745000,39.4685543,-106.04608290000002,18,11,2019
500136,Breckenridge,80424,2,1,552,1974,Condominium,2019-01-18,255000,39.46669000000001,-106.0453767,18,1,2019
500140,Breckenridge,80424,2,1,552,1974,Condominium,2019-09-05,325000,39.46669000000001,-106.0453767,5,9,2019
500277,Breckenridge,80424,2,2,1039,1972,Condominium,2019-05-31,585000,39.4709326,-106.0431558,31,5,2019
500372,Breckenridge,80424,3,3,1680,1978,Sfr,2019-11-12,725000,39.466042,-106.044179,12,11,2019
4400212,Silverthorne,80498,4,4,3192,1992,Sfr,2019-09-27,840000,39.6583656,-106.089155,27,9,2019
4200816,Dillon,80435,1,1,317,1986,Condominium,2019-05-17,275000,39.6052699,-105.9554969,17,5,2019
4400251,Silverthorne,80498,3,4,2176,1997,Sfr,2019-11-15,593640,39.6530865,-106.0849376,15,11,2019
4200796,Dillon,80435,1,1,667,1986,Condominium,2019-02-22,379000,39.6052699,-105.9554969,22,2,2019
4400075,Silverthorne,80498,5,4,4176,1995,Sfr,2019-09-30,979000,39.6603222,-106.08891409999998,30,9,2019
4400178,Silverthorne,80498,4,4,4420,1994,Sfr,2019-11-21,870000,39.6576938,-106.0910069,21,11,2019
4400244,Silverthorne,80498,3,3,2506,1995,Sfr,2019-06-28,725000,39.6531372,-106.0831923,28,6,2019
4400234,Silverthorne,80498,3,3,2128,1995,Sfr,2019-11-25,639000,39.6538116,-106.0828707,25,11,2019
4400228,Silverthorne,80498,3,3,2304,1994,Sfr,2019-01-11,620000,39.6538108,-106.082044,11,1,2019
4200695,Dillon,80435,1,1,543,1990,Condominium,2019-02-07,320000,39.60668769999999,-105.9458908,7,2,2019
4200639,Dillon,80435,1,1,653,1991,Condominium,2019-04-01,419000,39.6074095,-105.9681937,1,4,2019
4200489,Dillon,80435,2,2,1579,1982,Condominium,2019-11-22,505000,39.6080807,-105.9522245,22,11,2019
4200680,Dillon,80435,1,1,543,1990,Condominium,2019-12-16,337500,39.60668769999999,-105.9458908,16,12,2019
4200638,Dillon,80435,1,1,602,1991,Condominium,2019-11-04,420000,39.6074449,-105.9682581,4,11,2019
4200135,Dillon,80435,3,3,1717,1982,Condominium,2019-05-16,718000,39.6054158,-105.9543379,16,5,2019
4200139,Dillon,80435,3,3,1717,1982,Condominium,2019-01-15,750000,39.6054158,-105.9543379,15,1,2019
4200764,Dillon,80435,1,1,361,1986,Condominium,2019-09-06,238500,39.6052699,-105.9554969,6,9,2019
4200137,Dillon,80435,3,3,1717,1982,Condominium,2019-09-13,700000,39.6054158,-105.9543379,13,9,2019
4200640,Dillon,80435,1,1,653,1991,Condominium,2019-08-12,405000,39.6074095,-105.9681937,12,8,2019
4200277,Dillon,80435,2,2,954,1983,Condominium,2019-10-15,500000,39.6074939,-105.9536015,15,10,2019
4200729,Dillon,80435,2,2,848,1990,Condominium,2019-04-08,485000,39.6296985,-106.0358285,8,4,2019
4200238,Dillon,80435,1,1,787,1982,Condominium,2019-02-15,375000,39.607727,-105.9564748,15,2,2019
4200540,Dillon,80435,1,1,842,1989,Condominium,2019-11-27,380000,39.60749660000001,-105.954703,27,11,2019
4200372,Dillon,80435,3,3,2658,1981,Condominium,2019-11-27,900000,39.60937970000001,-105.9513866,27,11,2019
4200624,Dillon,80435,1,1,602,1991,Condominium,2019-04-19,395000,39.6074449,-105.9682581,19,4,2019
4200527,Dillon,80435,1,1,771,1989,Condominium,2019-01-11,305000,39.60749660000001,-105.954703,11,1,2019
4200136,Dillon,80435,2,2,1445,1982,Condominium,2019-06-12,619000,39.6054158,-105.9543379,12,6,2019
4200060,Dillon,80435,1,1,620,1980,Condominium,2019-12-06,334900,39.6105493,-105.9674672,6,12,2019
4200039,Dillon,80435,2,3,1316,1980,Condominium,2019-09-11,569500,39.6105493,-105.9674672,11,9,2019
4200025,Dillon,80435,1,1,1096,1980,Condominium,2019-10-23,437500,39.6105493,-105.9674672,23,10,2019
4100012,Dillon,80435,3,3,1638,1981,Condominium,2019-08-06,695000,39.60380960000001,-105.973226,6,8,2019
4200096,Dillon,80435,2,3,3774,1984,Sfr,2019-01-17,766000,39.5997374,-105.9840898,17,1,2019
4109018,Montezuma,80435,3,5,2605,1993,Sfr,2019-11-11,788500,39.5918075,-105.87090390000002,11,11,2019
400192,Breckenridge,80424,2,1,780,1972,Condominium,2019-11-01,545000,39.48150800000001,-106.059609,1,11,2019
400288,Breckenridge,80424,2,1,780,1972,Condominium,2019-02-06,425000,39.4805724,-106.05944850000002,6,2,2019
400289,Breckenridge,80424,2,1,780,1972,Condominium,2019-12-24,445000,39.4824557,-106.0583922,24,12,2019
400266,Breckenridge,80424,2,1,780,1972,Condominium,2019-10-11,492000,39.48186099999999,-106.0582774,11,10,2019
400219,Breckenridge,80424,2,1,748,1969,Condominium,2019-05-17,207500,39.48221820000001,-106.0596551,17,5,2019
400135,Breckenridge,80424,2,1,780,1972,Condominium,2019-01-02,439900,39.48186099999999,-106.0582774,2,1,2019
400026,Breckenridge,80424,2,1,780,1972,Condominium,2019-12-27,389000,39.4805724,-106.05944850000002,27,12,2019
3800025,Dillon,80435,2,2,1142,1980,Condominium,2019-03-28,610000,39.6215248,-106.03010729999998,28,3,2019
305125,Breckenridge,80424,2,2,1041,1994,Condominium,2019-01-02,682000,39.4815924,-106.0478991,2,1,2019
400057,Breckenridge,80424,2,2,832,1972,Condominium,2019-02-25,480000,39.481549,-106.059228,25,2,2019
305274,Breckenridge,80424,3,4,3382,1998,Sfr,2019-11-11,750000,39.477213,-106.040529,11,11,2019
305258,Breckenridge,80424,3,2,743,1966,Condominium,2019-09-15,535000,39.484426,-106.0456949,15,9,2019
305160,Breckenridge,80424,2,2,884,1994,Condominium,2019-04-05,639000,39.4815924,-106.0478991,5,4,2019
305123,Breckenridge,80424,1,1,564,1994,Condominium,2019-12-16,389000,39.4815924,-106.0478991,16,12,2019
305141,Breckenridge,80424,1,2,710,1994,Condominium,2019-05-10,549000,39.4815924,-106.0478991,10,5,2019
3800008,Dillon,80435,2,2,1142,1980,Condominium,2019-04-19,575000,39.6226309,-106.02971409999998,19,4,2019
305231,Breckenridge,80424,3,3,2319,1994,Sfr,2019-02-28,275000,39.4887421,-106.048656,28,2,2019
3800021,Dillon,80435,2,2,1142,1980,Condominium,2019-06-05,420000,39.6215248,-106.03010729999998,5,6,2019
3800098,Dillon,80435,3,3,2355,1993,Sfr,2019-08-13,799000,39.6235806,-106.0319947,13,8,2019
3800034,Dillon,80435,2,2,1142,1980,Condominium,2019-05-13,605000,39.6215248,-106.03010729999998,13,5,2019
3800090,Dillon,80435,3,3,2362,1990,Townhouse,2019-10-30,859000,39.6224573,-106.0259928,30,10,2019
400056,Breckenridge,80424,1,1,585,1972,Condominium,2019-08-28,420000,39.481061,-106.059539,28,8,2019
3800046,Dillon,80435,3,3,2202,1980,Sfr,2019-09-17,760000,39.622455,-106.025793,17,9,2019
304892,Breckenridge,80424,1,1,416,1985,Condominium,2019-03-08,360000,39.4754734,-106.0462919,8,3,2019
304876,Breckenridge,80424,1,1,450,1985,Condominium,2019-04-18,370000,39.4754734,-106.0462919,18,4,2019
304878,Breckenridge,80424,1,1,435,1985,Condominium,2019-05-01,365000,39.4754734,-106.0462919,1,5,2019
304319,Breckenridge,80424,1,1,584,1986,Condominium,2019-12-05,418000,39.4815924,-106.0478991,5,12,2019
304354,Breckenridge,80424,1,1,449,1987,Condominium,2019-10-29,420000,39.48063970000001,-106.0512973,29,10,2019
304347,Breckenridge,80424,1,1,451,1987,Condominium,2019-05-03,439000,39.48063970000001,-106.0512973,3,5,2019
304305,Breckenridge,80424,1,1,584,1986,Condominium,2019-08-12,418000,39.4815924,-106.0478991,12,8,2019
303837,Breckenridge,80424,2,2,850,1971,Condominium,2019-09-17,589000,39.4726567,-106.0454424,17,9,2019
303742,Breckenridge,80424,1,1,391,1984,Condominium,2019-02-01,375000,39.477144,-106.0473021,1,2,2019
304086,Breckenridge,80424,1,1,509,1985,Condominium,2019-10-30,415000,39.4740605,-106.0514885,30,10,2019
304069,Breckenridge,80424,1,1,755,1985,Condominium,2019-11-04,555000,39.4740605,-106.0514885,4,11,2019
304128,Breckenridge,80424,1,1,462,1985,Condominium,2019-06-17,435000,39.4740605,-106.0514885,17,6,2019
304192,Breckenridge,80424,1,1,507,1985,Condominium,2019-06-21,365000,39.4740605,-106.0514885,21,6,2019
304169,Breckenridge,80424,1,1,507,1985,Condominium,2019-02-15,372500,39.4740605,-106.0514885,15,2,2019
304072,Breckenridge,80424,1,1,516,1985,Condominium,2019-05-02,365000,39.4740605,-106.0514885,2,5,2019
303746,Breckenridge,80424,1,1,392,1984,Condominium,2019-04-23,375500,39.477144,-106.0473021,23,4,2019
303712,Breckenridge,80424,1,1,401,1984,Condominium,2019-11-05,365000,39.477144,-106.0473021,5,11,2019
303905,Breckenridge,80424,2,2,828,1983,Condominium,2019-12-02,611000,39.4793076,-106.0537782,2,12,2019
303766,Breckenridge,80424,1,1,400,1984,Condominium,2019-05-14,350000,39.477144,-106.0473021,14,5,2019
303730,Breckenridge,80424,1,1,396,1984,Condominium,2019-08-09,380000,39.477144,-106.0473021,9,8,2019
304254,Breckenridge,80424,1,1,507,1985,Condominium,2019-08-23,405000,39.4740605,-106.0514885,23,8,2019
304079,Breckenridge,80424,1,1,462,1985,Condominium,2019-05-07,420000,39.4740605,-106.0514885,7,5,2019
304048,Breckenridge,80424,1,1,617,1985,Condominium,2019-10-30,415000,39.4740605,-106.0514885,30,10,2019
303924,Breckenridge,80424,4,3,1327,1983,Condominium,2019-08-14,970000,39.47393,-106.0676541,14,8,2019
303825,Breckenridge,80424,1,1,393,1984,Condominium,2019-11-14,404000,39.477144,-106.0473021,14,11,2019
303779,Breckenridge,80424,1,1,392,1984,Condominium,2019-11-07,380000,39.477144,-106.0473021,7,11,2019
303552,Breckenridge,80424,2,2,1175,1983,Condominium,2019-08-22,668500,39.4789533,-106.0487257,22,8,2019
303260,Breckenridge,80424,2,2,1018,1980,Condominium,2019-04-12,685000,39.4823062,-106.0496769,12,4,2019
303200,Breckenridge,80424,2,2,938,1980,Condominium,2019-12-10,575000,39.4823062,-106.0496769,10,12,2019
303344,Breckenridge,80424,3,3,1562,1981,Condominium,2019-06-07,828500,39.4767881,-106.0415851,7,6,2019
303220,Breckenridge,80424,2,2,1124,1980,Condominium,2019-04-12,836000,39.4785973,-106.0566258,12,4,2019
303349,Breckenridge,80424,2,3,1076,1980,Condominium,2019-11-15,665000,39.4823062,-106.0496769,15,11,2019
303154,Breckenridge,80424,2,2,1050,1981,Condominium,2019-01-10,550000,39.4767881,-106.0415851,10,1,2019
303418,Breckenridge,80424,2,3,1276,1981,Townhouse,2019-04-26,867000,39.478717,-106.050615,26,4,2019
303341,Breckenridge,80424,4,2,1933,1900,Sfr,2019-12-18,959000,39.4817759,-106.0411577,18,12,2019
303354,Breckenridge,80424,2,2,1052,1974,Condominium,2019-06-28,575000,39.48302879999999,-106.0433071,28,6,2019
303605,Breckenridge,80424,2,2,1136,1983,Condominium,2019-05-21,843000,39.4793717,-106.0548138,21,5,2019
303233,Breckenridge,80424,2,2,1124,1980,Condominium,2019-03-04,823000,39.4789535,-106.0559813,4,3,2019
303686,Breckenridge,80424,2,2,1112,1983,Condominium,2019-05-03,762500,39.4769131,-106.0464059,3,5,2019
303607,Breckenridge,80424,1,1,732,1983,Condominium,2019-09-12,527500,39.479414,-106.0545347,12,9,2019
303174,Breckenridge,80424,3,3,1562,1981,Condominium,2019-08-08,800000,39.4767881,-106.0415851,8,8,2019
303387,Breckenridge,80424,2,2,861,1982,Condominium,2019-08-16,470000,39.4790134,-106.0584112,16,8,2019
303262,Breckenridge,80424,2,3,1017,1980,Condominium,2019-03-18,625000,39.4823062,-106.0496769,18,3,2019
303440,Breckenridge,80424,2,3,1276,1981,Townhouse,2019-10-18,975000,39.478337,-106.05025,18,10,2019
303283,Breckenridge,80424,2,3,1003,1980,Condominium,2019-11-15,640000,39.4823062,-106.0496769,15,11,2019
303188,Breckenridge,80424,2,3,1338,1980,Condominium,2019-10-01,810000,39.4823062,-106.0496769,1,10,2019
303671,Breckenridge,80424,3,2,1360,1983,Condominium,2019-10-25,965000,39.4769131,-106.0464059,25,10,2019
303143,Breckenridge,80424,1,1,825,1981,Condominium,2019-08-22,460000,39.4767881,-106.0415851,22,8,2019
303119,Breckenridge,80424,2,2,1051,1974,Condominium,2019-08-09,540000,39.48302879999999,-106.0433071,9,8,2019
303198,Breckenridge,80424,2,3,1037,1980,Condominium,2019-09-26,650000,39.4823062,-106.0496769,26,9,2019
303067,Breckenridge,80424,2,3,1300,1971,Condominium,2019-10-15,720000,39.473236,-106.046612,15,10,2019
302952,Breckenridge,80424,2,2,1127,1981,Condominium,2019-11-14,675000,39.4744318,-106.0503555,14,11,2019
302928,Breckenridge,80424,2,2,1161,1981,Condominium,2019-04-22,650000,39.4744318,-106.0503555,22,4,2019
302906,Breckenridge,80424,1,1,774,1981,Condominium,2019-09-20,496000,39.4744318,-106.0503555,20,9,2019
302840,Breckenridge,80424,2,2,960,1979,Condominium,2019-01-11,725000,39.4769073,-106.04728190000002,11,1,2019
302686,Breckenridge,80424,2,2,1350,1979,Condominium,2019-12-06,678000,39.47371370000001,-106.0433989,6,12,2019
302675,Breckenridge,80424,2,2,1150,1979,Condominium,2019-12-17,615000,39.4736904,-106.0435047,17,12,2019
302960,Breckenridge,80424,2,2,1230,1981,Condominium,2019-12-12,695000,39.4744318,-106.0503555,12,12,2019
302736,Breckenridge,80424,2,2,1230,1980,Condominium,2019-05-14,653000,39.4739583,-106.0517747,14,5,2019
302656,Breckenridge,80424,2,2,1052,1974,Condominium,2019-02-22,585000,39.48302879999999,-106.0433071,22,2,2019
302773,Breckenridge,80424,2,3,1127,1980,Condominium,2019-05-01,665000,39.4739583,-106.0517747,1,5,2019
303074,Breckenridge,80424,2,2,1020,1980,Condominium,2019-08-28,620000,39.4793435,-106.0501492,28,8,2019
302931,Breckenridge,80424,1,1,726,1981,Condominium,2019-08-16,470000,39.4744318,-106.0503555,16,8,2019
302801,Breckenridge,80424,1,1,894,1979,Condominium,2019-09-19,580000,39.4773897,-106.0468346,19,9,2019
303101,Breckenridge,80424,2,3,1284,1980,Condominium,2019-04-19,775000,39.4793435,-106.0501492,19,4,2019
303054,Breckenridge,80424,2,3,1465,1979,Condominium,2019-04-02,810000,39.47333890000001,-106.0466133,2,4,2019
302831,Breckenridge,80424,1,1,878,1979,Condominium,2019-10-14,570000,39.4769073,-106.04728190000002,14,10,2019
302604,Breckenridge,80424,2,2,1094,1979,Condominium,2019-08-22,697000,39.4799374,-106.0485466,22,8,2019
302348,Breckenridge,80424,2,3,1276,1979,Townhouse,2019-07-26,925000,39.475629,-106.049274,26,7,2019
302311,Breckenridge,80424,2,2,1480,1979,Condominium,2019-11-18,845000,39.4805309,-106.0492767,18,11,2019
302308,Breckenridge,80424,2,2,1200,1979,Condominium,2019-09-12,720000,39.4805309,-106.0492767,12,9,2019
301877,Breckenridge,80424,3,3,1473,1977,Condominium,2019-08-20,605000,39.474222,-106.046629,20,8,2019
302542,Breckenridge,80424,2,2,1200,1980,Condominium,2019-10-16,699000,39.4800227,-106.0497571,16,10,2019
302394,Breckenridge,80424,1,1,534,1974,Condominium,2019-04-30,357500,39.48302879999999,-106.0433071,30,4,2019
301696,Breckenridge,80424,2,3,1354,1972,Condominium,2019-11-01,720000,39.4742863,-106.04488870000002,1,11,2019
302540,Breckenridge,80424,2,2,1086,1980,Condominium,2019-08-26,695000,39.4800227,-106.0497571,26,8,2019
302210,Breckenridge,80424,1,1,539,1974,Condominium,2019-08-14,520000,39.4765494,-106.0490012,14,8,2019
302525,Breckenridge,80424,2,3,1276,1979,Townhouse,2019-12-23,760000,39.4791567,-106.050864,23,12,2019
302411,Breckenridge,80424,2,2,1086,1980,Condominium,2019-08-20,715000,39.4804012,-106.05019509999998,20,8,2019
302520,Breckenridge,80424,2,3,1276,1979,Townhouse,2019-08-22,799900,39.4791567,-106.050864,22,8,2019
301659,Breckenridge,80424,1,1,400,1979,Condominium,2019-09-12,325000,39.4809491,-106.04786029999998,12,9,2019
302090,Breckenridge,80424,2,2,1183,1972,Condominium,2019-09-19,755000,39.4749095,-106.0451209,19,9,2019
302493,Breckenridge,80424,2,3,1518,1974,Condominium,2019-03-15,715000,39.48302879999999,-106.0433071,15,3,2019
301156,Breckenridge,80424,2,2,1034,1963,Condominium,2019-10-25,566000,39.478955600000006,-106.0405419,25,10,2019
301477,Breckenridge,80424,1,1,542,1974,Condominium,2019-01-10,156000,39.4765494,-106.0490012,10,1,2019
301398,Breckenridge,80424,1,1,619,1972,Condominium,2019-05-24,150000,39.4794748,-106.0518713,24,5,2019
301058,Breckenridge,80424,2,1,640,1971,Condominium,2019-09-18,357000,39.4801619,-106.04183770000002,18,9,2019
301046,Breckenridge,80424,2,2,980,1974,Condominium,2019-04-30,610000,39.4731432,-106.0456261,30,4,2019
301451,Breckenridge,80424,1,1,390,1973,Condominium,2019-08-28,360000,39.47764779999999,-106.046246,28,8,2019
301309,Breckenridge,80424,1,1,537,1974,Condominium,2019-12-06,508000,39.4765494,-106.0490012,6,12,2019
301286,Breckenridge,80424,1,1,541,1974,Condominium,2019-10-09,465000,39.4765494,-106.0490012,9,10,2019
300886,Breckenridge,80424,2,1,800,1972,Condominium,2019-12-11,577500,39.47783610000001,-106.0451787,11,12,2019
300715,Breckenridge,80424,2,3,1544,1974,Condominium,2019-09-12,815000,39.48302879999999,-106.0433071,12,9,2019
3009347,Dillon,80435,2,2,1152,1978,Condominium,2019-02-27,476000,39.60464,-105.977572,27,2,2019
3009223,Montezuma,80435,2,2,1438,1968,Sfr,2019-12-21,190000,39.5813175,-105.8642254,21,12,2019
300713,Breckenridge,80424,3,3,1548,1974,Condominium,2019-11-27,895000,39.48302879999999,-106.0433071,27,11,2019
